Turn,GROUP A - Total nodes,GROUP A - Total edges,GROUP A - Average degree,GROUP A - Average degree centrality,GROUP A - Average closeness,GROUP A - Average degree connectivity,GROUP A - Average assortativity,GROUP A - Average node connectivity,GROUP A - Number of components,GROUP A - Number of strong components,GROUP A - Centrality entropy,GROUP A - Closeness entropy,GROUP A - Sparseness,GROUP B - Total classes,GROUP B - Total properties,GROUP B - Average population,GROUP B - Attribute richness,GROUP B - Relationship richness,GROUP B - Total axioms,GROUP C - Total triples,GROUP C - Total world instances,GROUP C - Total claims,GROUP C - Total perspectives,GROUP C - Total mentions,GROUP C - Total conflicts,GROUP C - Total sources,GROUP C - Total interactions,GROUP C - Total utterances,GROUP C - Ratio claim to triples,GROUP C - Ratio perspectives to triples,GROUP C - Ratio conflicts to triples,GROUP C - Ratio perspectives to claims,GROUP C - Ratio mentions to claims,GROUP C - Ratio conflicts to claims,GROUP C - Average perspectives per claim,GROUP C - Average mentions per claim,GROUP C - Average turns per interaction,GROUP C - Average claims per source,GROUP C - Average perspectives per source
155,3321.0,9216.0,5.5501355013550135,0.0016717275606491005,0.002138563898941997,1.0313142267788942,-0.14592319849375443,0.0,3.0,-0.14592319849375443,10.313963101477956,9.347019430447048,0.0008347053927898173,294.0,267.0,5.64625850340136,0.14232209737827714,0.3037542662116041,3754.0,9216.0,31.0,22.0,20.0,39.0,0.0,2.0,,34.0,0.002387152777777778,0.002170138888888889,0.0,0.9090909090909091,1.7727272727272727,0.0,1.0,1.95,34.0,20.0,20.0
156,3321.0,9216.0,5.5501355013550135,0.0016717275606491005,0.002138563898941997,1.0313142267788942,-0.14592319849375443,0.0,3.0,-0.14592319849375443,10.313963101477956,9.347019430447048,0.0008347053927898173,294.0,267.0,5.64625850340136,0.14232209737827714,0.3037542662116041,3754.0,9216.0,31.0,22.0,20.0,39.0,0.0,2.0,,34.0,0.002387152777777778,0.002170138888888889,0.0,0.9090909090909091,1.7727272727272727,0.0,1.0,1.95,34.0,20.0,20.0
157,3328.0,9242.0,5.554086538461538,0.0016693978173915056,0.0021525534413378918,1.0357525723194887,-0.14573671558297988,0.0,3.0,-0.14573671558297988,10.317279995132692,9.357555115412495,0.0008335452107988165,294.0,267.0,5.666666666666667,0.14232209737827714,0.3037542662116041,3775.0,9242.0,31.0,22.0,20.0,40.0,0.0,2.0,0.0,35.0,0.0023804371348193033,0.002164033758926639,0.0,0.9090909090909091,1.8181818181818181,0.0,1.0,2.0,35.0,20.0,20.0
158,3328.0,9242.0,5.554086538461538,0.0016693978173915056,0.0021525534413378918,1.0357525723194887,-0.14573671558297988,0.0,3.0,-0.14573671558297988,10.317279995132692,9.357555115412495,0.0008335452107988165,294.0,267.0,5.666666666666667,0.14232209737827714,0.3037542662116041,3775.0,9242.0,31.0,22.0,20.0,40.0,0.0,2.0,,35.0,0.0023804371348193033,0.002164033758926639,0.0,0.9090909090909091,1.8181818181818181,0.0,1.0,2.0,35.0,20.0,20.0
159,3335.0,9268.0,5.5580209895052475,0.0016670728822751192,0.002166705572870034,1.0402518821109692,-0.14566603154575847,0.0,3.0,-0.14566603154575847,10.320274845472133,9.367990809871868,0.0008323874044986503,294.0,267.0,5.687074829931973,0.14232209737827714,0.3037542662116041,3796.0,9268.0,31.0,22.0,20.0,41.0,0.0,2.0,0.0,36.0,0.002373759171342253,0.0021579628830384117,0.0,0.9090909090909091,1.8636363636363635,0.0,1.0,2.05,36.0,20.0,20.0
160,3335.0,9268.0,5.5580209895052475,0.0016670728822751192,0.002166705572870034,1.0402518821109692,-0.14566603154575847,0.0,3.0,-0.14566603154575847,10.320274845472133,9.367990809871868,0.0008323874044986503,294.0,267.0,5.687074829931973,0.14232209737827714,0.3037542662116041,3796.0,9268.0,31.0,22.0,20.0,41.0,0.0,2.0,,36.0,0.002373759171342253,0.0021579628830384117,0.0,0.9090909090909091,1.8636363636363635,0.0,1.0,2.05,36.0,20.0,20.0
161,3342.0,9294.0,5.561938958707361,0.001664752756272781,0.002181033714520671,1.044785702938008,-0.14548163185915672,0.0,3.0,-0.14548163185915672,10.323503775374924,9.378334981550463,0.0008312319746039113,294.0,267.0,5.707482993197279,0.14232209737827714,0.3037542662116041,3817.0,9294.0,31.0,22.0,20.0,42.0,0.0,2.0,0.0,37.0,0.0023671185711211535,0.002151925973746503,0.0,0.9090909090909091,1.9090909090909092,0.0,1.0,2.1,37.0,20.0,20.0
162,3342.0,9294.0,5.561938958707361,0.001664752756272781,0.002181033714520671,1.044785702938008,-0.14548163185915672,0.0,3.0,-0.14548163185915672,10.323503775374924,9.378334981550463,0.0008312319746039113,294.0,267.0,5.707482993197279,0.14232209737827714,0.3037542662116041,3817.0,9294.0,31.0,22.0,20.0,42.0,0.0,2.0,,37.0,0.0023671185711211535,0.002151925973746503,0.0,0.9090909090909091,1.9090909090909092,0.0,1.0,2.1,37.0,20.0,20.0
163,3351.0,9334.0,5.570874365860937,0.0016629475718987871,0.0022079219650213686,1.053150889187057,-0.14522373132665845,0.0,3.0,-0.14522373132665845,10.327618093832598,9.393968610439602,0.0008303351235764681,294.0,267.0,5.73469387755102,0.14232209737827714,0.3037542662116041,3851.0,9334.0,31.0,22.0,20.0,44.0,0.0,2.0,0.0,38.0,0.0023569745018212985,0.002142704092564817,0.0,0.9090909090909091,2.0,0.0,1.0,2.2,38.0,20.0,20.0
164,3351.0,9334.0,5.570874365860937,0.0016629475718987871,0.0022079219650213686,1.053150889187057,-0.14522373132665845,0.0,3.0,-0.14522373132665845,10.327618093832598,9.393968610439602,0.0008303351235764681,294.0,267.0,5.73469387755102,0.14232209737827714,0.3037542662116041,3851.0,9334.0,31.0,22.0,20.0,44.0,0.0,2.0,,38.0,0.0023569745018212985,0.002142704092564817,0.0,0.9090909090909091,2.0,0.0,1.0,2.2,38.0,20.0,20.0
165,3358.0,9360.0,5.574746873138773,0.0016606335636397895,0.0022226984436332707,1.057803724867003,-0.14509503950910557,0.0,3.0,-0.14509503950910557,10.330548137330696,9.404058607938115,0.0008291826901417893,294.0,267.0,5.755102040816326,0.14232209737827714,0.3037542662116041,3872.0,9360.0,31.0,22.0,20.0,45.0,0.0,2.0,0.0,39.0,0.0023504273504273503,0.002136752136752137,0.0,0.9090909090909091,2.0454545454545454,0.0,1.0,2.25,39.0,20.0,20.0
166,3358.0,9360.0,5.574746873138773,0.0016606335636397895,0.0022226984436332707,1.057803724867003,-0.14509503950910557,0.0,3.0,-0.14509503950910557,10.330548137330696,9.404058607938115,0.0008291826901417893,294.0,267.0,5.755102040816326,0.14232209737827714,0.3037542662116041,3872.0,9360.0,31.0,22.0,20.0,45.0,0.0,2.0,,39.0,0.0023504273504273503,0.002136752136752137,0.0,0.9090909090909091,2.0454545454545454,0.0,1.0,2.25,39.0,20.0,20.0
167,3358.0,9360.0,5.574746873138773,0.0016606335636397895,0.0022226984436332707,1.057803724867003,-0.14509503950910557,0.0,3.0,-0.14509503950910557,10.330548137330696,9.404058607938115,0.0008291826901417893,294.0,267.0,5.755102040816326,0.14232209737827714,0.3037542662116041,3872.0,9360.0,31.0,22.0,20.0,45.0,0.0,2.0,,39.0,0.0023504273504273503,0.002136752136752137,0.0,0.9090909090909091,2.0454545454545454,0.0,1.0,2.25,39.0,20.0,20.0
168,3358.0,9360.0,5.574746873138773,0.0016606335636397895,0.0022226984436332707,1.057803724867003,-0.14509503950910557,0.0,3.0,-0.14509503950910557,10.330548137330696,9.404058607938115,0.0008291826901417893,294.0,267.0,5.755102040816326,0.14232209737827714,0.3037542662116041,3872.0,9360.0,31.0,22.0,20.0,45.0,0.0,2.0,,39.0,0.0023504273504273503,0.002136752136752137,0.0,0.9090909090909091,2.0454545454545454,0.0,1.0,2.25,39.0,20.0,20.0
169,3358.0,9360.0,5.574746873138773,0.0016606335636397895,0.0022226984436332707,1.057803724867003,-0.14509503950910557,0.0,3.0,-0.14509503950910557,10.330548137330696,9.404058607938115,0.0008291826901417893,294.0,267.0,5.755102040816326,0.14232209737827714,0.3037542662116041,3872.0,9360.0,31.0,22.0,20.0,45.0,0.0,2.0,,39.0,0.0023504273504273503,0.002136752136752137,0.0,0.9090909090909091,2.0454545454545454,0.0,1.0,2.25,39.0,20.0,20.0
170,3358.0,9360.0,5.574746873138773,0.0016606335636397895,0.0022226984436332707,1.057803724867003,-0.14509503950910557,0.0,3.0,-0.14509503950910557,10.330548137330696,9.404058607938115,0.0008291826901417893,294.0,267.0,5.755102040816326,0.14232209737827714,0.3037542662116041,3872.0,9360.0,31.0,22.0,20.0,45.0,0.0,2.0,,39.0,0.0023504273504273503,0.002136752136752137,0.0,0.9090909090909091,2.0454545454545454,0.0,1.0,2.25,39.0,20.0,20.0
171,3372.0,9400.0,5.575326215895611,0.0016539086964982531,0.002220744118457763,1.061165207309825,-0.14504487561646873,0.0,3.0,-0.14504487561646873,10.336984374820105,9.40954451781278,0.0008258296289729529,294.0,267.0,5.795918367346939,0.14232209737827714,0.3037542662116041,3902.0,9400.0,32.0,23.0,21.0,46.0,0.0,2.0,0.0,40.0,0.0024468085106382977,0.0022340425531914895,0.0,0.9130434782608695,2.0,0.0,1.0,2.1904761904761907,40.0,21.0,21.0
172,3372.0,9400.0,5.575326215895611,0.0016539086964982531,0.002220744118457763,1.061165207309825,-0.14504487561646873,0.0,3.0,-0.14504487561646873,10.336984374820105,9.40954451781278,0.0008258296289729529,294.0,267.0,5.795918367346939,0.14232209737827714,0.3037542662116041,3902.0,9400.0,32.0,23.0,21.0,46.0,0.0,2.0,,40.0,0.0024468085106382977,0.0022340425531914895,0.0,0.9130434782608695,2.0,0.0,1.0,2.1904761904761907,40.0,21.0,21.0
173,3372.0,9400.0,5.575326215895611,0.0016539086964982531,0.002220744118457763,1.061165207309825,-0.14504487561646873,0.0,3.0,-0.14504487561646873,10.336984374820105,9.40954451781278,0.0008258296289729529,294.0,267.0,5.795918367346939,0.14232209737827714,0.3037542662116041,3902.0,9400.0,32.0,23.0,21.0,46.0,0.0,2.0,,40.0,0.0024468085106382977,0.0022340425531914895,0.0,0.9130434782608695,2.0,0.0,1.0,2.1904761904761907,40.0,21.0,21.0
174,3372.0,9400.0,5.575326215895611,0.0016539086964982531,0.002220744118457763,1.061165207309825,-0.14504487561646873,0.0,3.0,-0.14504487561646873,10.336984374820105,9.40954451781278,0.0008258296289729529,294.0,267.0,5.795918367346939,0.14232209737827714,0.3037542662116041,3902.0,9400.0,32.0,23.0,21.0,46.0,0.0,2.0,,40.0,0.0024468085106382977,0.0022340425531914895,0.0,0.9130434782608695,2.0,0.0,1.0,2.1904761904761907,40.0,21.0,21.0
175,3372.0,9400.0,5.575326215895611,0.0016539086964982531,0.002220744118457763,1.061165207309825,-0.14504487561646873,0.0,3.0,-0.14504487561646873,10.336984374820105,9.40954451781278,0.0008258296289729529,294.0,267.0,5.795918367346939,0.14232209737827714,0.3037542662116041,3902.0,9400.0,32.0,23.0,21.0,46.0,0.0,2.0,,40.0,0.0024468085106382977,0.0022340425531914895,0.0,0.9130434782608695,2.0,0.0,1.0,2.1904761904761907,40.0,21.0,21.0
176,3372.0,9400.0,5.575326215895611,0.0016539086964982531,0.002220744118457763,1.061165207309825,-0.14504487561646873,0.0,3.0,-0.14504487561646873,10.336984374820105,9.40954451781278,0.0008258296289729529,294.0,267.0,5.795918367346939,0.14232209737827714,0.3037542662116041,3902.0,9400.0,32.0,23.0,21.0,46.0,0.0,2.0,,40.0,0.0024468085106382977,0.0022340425531914895,0.0,0.9130434782608695,2.0,0.0,1.0,2.1904761904761907,40.0,21.0,21.0
177,3372.0,9400.0,5.575326215895611,0.0016539086964982531,0.002220744118457763,1.061165207309825,-0.14504487561646873,0.0,3.0,-0.14504487561646873,10.336984374820105,9.40954451781278,0.0008258296289729529,294.0,267.0,5.795918367346939,0.14232209737827714,0.3037542662116041,3902.0,9400.0,32.0,23.0,21.0,46.0,0.0,2.0,,40.0,0.0024468085106382977,0.0022340425531914895,0.0,0.9130434782608695,2.0,0.0,1.0,2.1904761904761907,40.0,21.0,21.0
178,3372.0,9400.0,5.575326215895611,0.0016539086964982531,0.002220744118457763,1.061165207309825,-0.14504487561646873,0.0,3.0,-0.14504487561646873,10.336984374820105,9.40954451781278,0.0008258296289729529,294.0,267.0,5.795918367346939,0.14232209737827714,0.3037542662116041,3902.0,9400.0,32.0,23.0,21.0,46.0,0.0,2.0,,40.0,0.0024468085106382977,0.0022340425531914895,0.0,0.9130434782608695,2.0,0.0,1.0,2.1904761904761907,40.0,21.0,21.0
179,3379.0,9426.0,5.579165433560225,0.001651617949544175,0.0022200651461863016,1.0635446810645541,-0.14531685099713904,0.0,3.0,-0.14531685099713904,10.340228873647357,9.412842795976614,0.000824688742622053,294.0,267.0,5.816326530612245,0.14232209737827714,0.3037542662116041,3923.0,9426.0,32.0,23.0,21.0,47.0,0.0,2.0,0.0,41.0,0.00244005941014216,0.0022278803309993636,0.0,0.9130434782608695,2.0434782608695654,0.0,1.0,2.238095238095238,41.0,21.0,21.0
180,3379.0,9426.0,5.579165433560225,0.001651617949544175,0.0022200651461863016,1.0635446810645541,-0.14531685099713904,0.0,3.0,-0.14531685099713904,10.340228873647357,9.412842795976614,0.000824688742622053,294.0,267.0,5.816326530612245,0.14232209737827714,0.3037542662116041,3923.0,9426.0,32.0,23.0,21.0,47.0,0.0,2.0,,41.0,0.00244005941014216,0.0022278803309993636,0.0,0.9130434782608695,2.0434782608695654,0.0,1.0,2.238095238095238,41.0,21.0,21.0
181,3379.0,9426.0,5.579165433560225,0.001651617949544175,0.0022200651461863016,1.0635446810645541,-0.14531685099713904,0.0,3.0,-0.14531685099713904,10.340228873647357,9.412842795976614,0.000824688742622053,294.0,267.0,5.816326530612245,0.14232209737827714,0.3037542662116041,3923.0,9426.0,32.0,23.0,21.0,47.0,0.0,2.0,,41.0,0.00244005941014216,0.0022278803309993636,0.0,0.9130434782608695,2.0434782608695654,0.0,1.0,2.238095238095238,41.0,21.0,21.0
182,3379.0,9426.0,5.579165433560225,0.001651617949544175,0.0022200651461863016,1.0635446810645541,-0.14531685099713904,0.0,3.0,-0.14531685099713904,10.340228873647357,9.412842795976614,0.000824688742622053,294.0,267.0,5.816326530612245,0.14232209737827714,0.3037542662116041,3923.0,9426.0,32.0,23.0,21.0,47.0,0.0,2.0,,41.0,0.00244005941014216,0.0022278803309993636,0.0,0.9130434782608695,2.0434782608695654,0.0,1.0,2.238095238095238,41.0,21.0,21.0
183,3395.0,9470.0,5.578792341678939,0.0016437219627810666,0.0022161771973414025,1.067244257556635,-0.14504782584204107,0.0,3.0,-0.14504782584204107,10.347822146556224,9.415704744028742,0.0008207512997759418,294.0,267.0,5.857142857142857,0.14232209737827714,0.3037542662116041,3953.0,9470.0,34.0,24.0,22.0,48.0,0.0,2.0,0.0,42.0,0.0025343189017951427,0.0023231256599788807,0.0,0.9166666666666666,2.0,0.0,1.0,2.1818181818181817,42.0,22.0,22.0
184,3395.0,9470.0,5.578792341678939,0.0016437219627810666,0.0022161771973414025,1.067244257556635,-0.14504782584204107,0.0,3.0,-0.14504782584204107,10.347822146556224,9.415704744028742,0.0008207512997759418,294.0,267.0,5.857142857142857,0.14232209737827714,0.3037542662116041,3953.0,9470.0,34.0,24.0,22.0,48.0,0.0,2.0,,42.0,0.0025343189017951427,0.0023231256599788807,0.0,0.9166666666666666,2.0,0.0,1.0,2.1818181818181817,42.0,22.0,22.0
185,3395.0,9470.0,5.578792341678939,0.0016437219627810666,0.0022161771973414025,1.067244257556635,-0.14504782584204107,0.0,3.0,-0.14504782584204107,10.347822146556224,9.415704744028742,0.0008207512997759418,294.0,267.0,5.857142857142857,0.14232209737827714,0.3037542662116041,3953.0,9470.0,34.0,24.0,22.0,48.0,0.0,2.0,,42.0,0.0025343189017951427,0.0023231256599788807,0.0,0.9166666666666666,2.0,0.0,1.0,2.1818181818181817,42.0,22.0,22.0
186,3395.0,9470.0,5.578792341678939,0.0016437219627810666,0.0022161771973414025,1.067244257556635,-0.14504782584204107,0.0,3.0,-0.14504782584204107,10.347822146556224,9.415704744028742,0.0008207512997759418,294.0,267.0,5.857142857142857,0.14232209737827714,0.3037542662116041,3953.0,9470.0,34.0,24.0,22.0,48.0,0.0,2.0,,42.0,0.0025343189017951427,0.0023231256599788807,0.0,0.9166666666666666,2.0,0.0,1.0,2.1818181818181817,42.0,22.0,22.0
187,3395.0,9470.0,5.578792341678939,0.0016437219627810666,0.0022161771973414025,1.067244257556635,-0.14504782584204107,0.0,3.0,-0.14504782584204107,10.347822146556224,9.415704744028742,0.0008207512997759418,294.0,267.0,5.857142857142857,0.14232209737827714,0.3037542662116041,3953.0,9470.0,34.0,24.0,22.0,48.0,0.0,2.0,,42.0,0.0025343189017951427,0.0023231256599788807,0.0,0.9166666666666666,2.0,0.0,1.0,2.1818181818181817,42.0,22.0,22.0
188,3395.0,9470.0,5.578792341678939,0.0016437219627810666,0.0022161771973414025,1.067244257556635,-0.14504782584204107,0.0,3.0,-0.14504782584204107,10.347822146556224,9.415704744028742,0.0008207512997759418,294.0,267.0,5.857142857142857,0.14232209737827714,0.3037542662116041,3953.0,9470.0,34.0,24.0,22.0,48.0,0.0,2.0,,42.0,0.0025343189017951427,0.0023231256599788807,0.0,0.9166666666666666,2.0,0.0,1.0,2.1818181818181817,42.0,22.0,22.0
189,3395.0,9470.0,5.578792341678939,0.0016437219627810666,0.0022161771973414025,1.067244257556635,-0.14504782584204107,0.0,3.0,-0.14504782584204107,10.347822146556224,9.415704744028742,0.0008207512997759418,294.0,267.0,5.857142857142857,0.14232209737827714,0.3037542662116041,3953.0,9470.0,34.0,24.0,22.0,48.0,0.0,2.0,,42.0,0.0025343189017951427,0.0023231256599788807,0.0,0.9166666666666666,2.0,0.0,1.0,2.1818181818181817,42.0,22.0,22.0
190,3395.0,9470.0,5.578792341678939,0.0016437219627810666,0.0022161771973414025,1.067244257556635,-0.14504782584204107,0.0,3.0,-0.14504782584204107,10.347822146556224,9.415704744028742,0.0008207512997759418,294.0,267.0,5.857142857142857,0.14232209737827714,0.3037542662116041,3953.0,9470.0,34.0,24.0,22.0,48.0,0.0,2.0,,42.0,0.0025343189017951427,0.0023231256599788807,0.0,0.9166666666666666,2.0,0.0,1.0,2.1818181818181817,42.0,22.0,22.0
191,3402.0,9496.0,5.58259847148736,0.0016414579451594705,0.0022157426286635125,1.069691984465107,-0.1453153639785556,0.0,3.0,-0.1453153639785556,10.350884823651056,9.419162281094355,0.0008196236885243352,294.0,267.0,5.877551020408164,0.14232209737827714,0.3037542662116041,3974.0,9496.0,34.0,24.0,22.0,49.0,0.0,2.0,0.0,43.0,0.002527379949452401,0.002316764953664701,0.0,0.9166666666666666,2.0416666666666665,0.0,1.0,2.227272727272727,43.0,22.0,22.0
192,3402.0,9496.0,5.58259847148736,0.0016414579451594705,0.0022157426286635125,1.069691984465107,-0.1453153639785556,0.0,3.0,-0.1453153639785556,10.350884823651056,9.419162281094355,0.0008196236885243352,294.0,267.0,5.877551020408164,0.14232209737827714,0.3037542662116041,3974.0,9496.0,34.0,24.0,22.0,49.0,0.0,2.0,,43.0,0.002527379949452401,0.002316764953664701,0.0,0.9166666666666666,2.0416666666666665,0.0,1.0,2.227272727272727,43.0,22.0,22.0
193,3402.0,9496.0,5.58259847148736,0.0016414579451594705,0.0022157426286635125,1.069691984465107,-0.1453153639785556,0.0,3.0,-0.1453153639785556,10.350884823651056,9.419162281094355,0.0008196236885243352,294.0,267.0,5.877551020408164,0.14232209737827714,0.3037542662116041,3974.0,9496.0,34.0,24.0,22.0,49.0,0.0,2.0,,43.0,0.002527379949452401,0.002316764953664701,0.0,0.9166666666666666,2.0416666666666665,0.0,1.0,2.227272727272727,43.0,22.0,22.0
194,3402.0,9496.0,5.58259847148736,0.0016414579451594705,0.0022157426286635125,1.069691984465107,-0.1453153639785556,0.0,3.0,-0.1453153639785556,10.350884823651056,9.419162281094355,0.0008196236885243352,294.0,267.0,5.877551020408164,0.14232209737827714,0.3037542662116041,3974.0,9496.0,34.0,24.0,22.0,49.0,0.0,2.0,,43.0,0.002527379949452401,0.002316764953664701,0.0,0.9166666666666666,2.0416666666666665,0.0,1.0,2.227272727272727,43.0,22.0,22.0
195,3409.0,9522.0,5.586388970372544,0.0016391986415412393,0.002214665009208914,1.0721488919199833,-0.14538798511968318,0.0,3.0,-0.14538798511968318,10.354331808464538,9.421709622624421,0.0008184984082219508,294.0,267.0,5.8979591836734695,0.14232209737827714,0.3037542662116041,3995.0,9522.0,34.0,24.0,22.0,50.0,0.0,2.0,0.0,44.0,0.002520478890989288,0.0023104389834068474,0.0,0.9166666666666666,2.0833333333333335,0.0,1.0,2.272727272727273,44.0,22.0,22.0
196,3409.0,9522.0,5.586388970372544,0.0016391986415412393,0.002214665009208914,1.0721488919199833,-0.14538798511968318,0.0,3.0,-0.14538798511968318,10.354331808464538,9.421709622624421,0.0008184984082219508,294.0,267.0,5.8979591836734695,0.14232209737827714,0.3037542662116041,3995.0,9522.0,34.0,24.0,22.0,50.0,0.0,2.0,,44.0,0.002520478890989288,0.0023104389834068474,0.0,0.9166666666666666,2.0833333333333335,0.0,1.0,2.272727272727273,44.0,22.0,22.0
197,3409.0,9522.0,5.586388970372544,0.0016391986415412393,0.002214665009208914,1.0721488919199833,-0.14538798511968318,0.0,3.0,-0.14538798511968318,10.354331808464538,9.421709622624421,0.0008184984082219508,294.0,267.0,5.8979591836734695,0.14232209737827714,0.3037542662116041,3995.0,9522.0,34.0,24.0,22.0,50.0,0.0,2.0,,44.0,0.002520478890989288,0.0023104389834068474,0.0,0.9166666666666666,2.0833333333333335,0.0,1.0,2.272727272727273,44.0,22.0,22.0
198,3409.0,9522.0,5.586388970372544,0.0016391986415412393,0.002214665009208914,1.0721488919199833,-0.14538798511968318,0.0,3.0,-0.14538798511968318,10.354331808464538,9.421709622624421,0.0008184984082219508,294.0,267.0,5.8979591836734695,0.14232209737827714,0.3037542662116041,3995.0,9522.0,34.0,24.0,22.0,50.0,0.0,2.0,,44.0,0.002520478890989288,0.0023104389834068474,0.0,0.9166666666666666,2.0833333333333335,0.0,1.0,2.272727272727273,44.0,22.0,22.0
199,3409.0,9522.0,5.586388970372544,0.0016391986415412393,0.002214665009208914,1.0721488919199833,-0.14538798511968318,0.0,3.0,-0.14538798511968318,10.354331808464538,9.421709622624421,0.0008184984082219508,294.0,267.0,5.8979591836734695,0.14232209737827714,0.3037542662116041,3995.0,9522.0,34.0,24.0,22.0,50.0,0.0,2.0,,44.0,0.002520478890989288,0.0023104389834068474,0.0,0.9166666666666666,2.0833333333333335,0.0,1.0,2.272727272727273,44.0,22.0,22.0
200,3409.0,9522.0,5.586388970372544,0.0016391986415412393,0.002214665009208914,1.0721488919199833,-0.14538798511968318,0.0,3.0,-0.14538798511968318,10.354331808464538,9.421709622624421,0.0008184984082219508,294.0,267.0,5.8979591836734695,0.14232209737827714,0.3037542662116041,3995.0,9522.0,34.0,24.0,22.0,50.0,0.0,2.0,,44.0,0.002520478890989288,0.0023104389834068474,0.0,0.9166666666666666,2.0833333333333335,0.0,1.0,2.272727272727273,44.0,22.0,22.0
201,3409.0,9522.0,5.586388970372544,0.0016391986415412393,0.002214665009208914,1.0721488919199833,-0.14538798511968318,0.0,3.0,-0.14538798511968318,10.354331808464538,9.421709622624421,0.0008184984082219508,294.0,267.0,5.8979591836734695,0.14232209737827714,0.3037542662116041,3995.0,9522.0,34.0,24.0,22.0,50.0,0.0,2.0,,44.0,0.002520478890989288,0.0023104389834068474,0.0,0.9166666666666666,2.0833333333333335,0.0,1.0,2.272727272727273,44.0,22.0,22.0
202,3409.0,9522.0,5.586388970372544,0.0016391986415412393,0.002214665009208914,1.0721488919199833,-0.14538798511968318,0.0,3.0,-0.14538798511968318,10.354331808464538,9.421709622624421,0.0008184984082219508,294.0,267.0,5.8979591836734695,0.14232209737827714,0.3037542662116041,3995.0,9522.0,34.0,24.0,22.0,50.0,0.0,2.0,,44.0,0.002520478890989288,0.0023104389834068474,0.0,0.9166666666666666,2.0833333333333335,0.0,1.0,2.272727272727273,44.0,22.0,22.0
203,3416.0,9548.0,5.590163934426229,0.0016369440510764948,0.0022144873438309405,1.0747174936325805,-0.14564724457421607,0.0,3.0,-0.14564724457421607,10.357246583059727,9.425365634420533,0.0008173754586489259,294.0,267.0,5.918367346938775,0.14232209737827714,0.3037542662116041,4016.0,9548.0,34.0,24.0,22.0,51.0,0.0,2.0,0.0,45.0,0.0025136154168412233,0.002304147465437788,0.0,0.9166666666666666,2.125,0.0,1.0,2.3181818181818183,45.0,22.0,22.0
204,3416.0,9548.0,5.590163934426229,0.0016369440510764948,0.0022144873438309405,1.0747174936325805,-0.14564724457421607,0.0,3.0,-0.14564724457421607,10.357246583059727,9.425365634420533,0.0008173754586489259,294.0,267.0,5.918367346938775,0.14232209737827714,0.3037542662116041,4016.0,9548.0,34.0,24.0,22.0,51.0,0.0,2.0,,45.0,0.0025136154168412233,0.002304147465437788,0.0,0.9166666666666666,2.125,0.0,1.0,2.3181818181818183,45.0,22.0,22.0
205,3416.0,9548.0,5.590163934426229,0.0016369440510764948,0.0022144873438309405,1.0747174936325805,-0.14564724457421607,0.0,3.0,-0.14564724457421607,10.357246583059727,9.425365634420533,0.0008173754586489259,294.0,267.0,5.918367346938775,0.14232209737827714,0.3037542662116041,4016.0,9548.0,34.0,24.0,22.0,51.0,0.0,2.0,,45.0,0.0025136154168412233,0.002304147465437788,0.0,0.9166666666666666,2.125,0.0,1.0,2.3181818181818183,45.0,22.0,22.0
206,3416.0,9548.0,5.590163934426229,0.0016369440510764948,0.0022144873438309405,1.0747174936325805,-0.14564724457421607,0.0,3.0,-0.14564724457421607,10.357246583059727,9.425365634420533,0.0008173754586489259,294.0,267.0,5.918367346938775,0.14232209737827714,0.3037542662116041,4016.0,9548.0,34.0,24.0,22.0,51.0,0.0,2.0,,45.0,0.0025136154168412233,0.002304147465437788,0.0,0.9166666666666666,2.125,0.0,1.0,2.3181818181818183,45.0,22.0,22.0
